-1,28,50,8,38,-4,6,4,-4,8,-3,3,7,-4,-885,3939,-256,-31,23,14,163248
-3,29,48,8,37,-4,6,6,-5,7,-3,1,6,-4,-879,3937,-260,-28,22,16,163248
-2,27,47,8,38,-3,6,3,-3,7,-3,0,7,-3,-876,3936,-263,-27,25,15,163248
-3,28,49,9,37,-5,7,5,-5,7,-5,2,6,-3,-879,3933,-260,-28,21,16,163248
-2,27,47,9,37,-2,8,4,-5,7,-4,3,5,-2,-876,3937,-264,-27,19,17,163248
-1,30,48,9,35,-2,5,5,-3,6,-2,2,7,-1,-879,3939,-262,-21,21,20,163248
-3,29,48,10,38,-3,7,5,-3,6,-5,0,7,-3,-873,3938,-266,-24,20,18,163248
-3,27,50,10,37,-2,7,4,-5,7,-4,0,6,-4,-870,3937,-265,-28,18,13,163248
-3,29,47,10,37,-3,6,4,-3,7,-4,0,5,-2,-875,3937,-263,-27,19,15,163248
-4,28,49,8,37,-2,6,5,-5,7,-3,-1,6,-4,-870,3941,-264,-28,19,13,163248
-4,27,50,10,38,-2,5,5,-4,6,-4,1,7,-4,-869,3934,-268,-28,20,11,163248
-2,29,51,9,37,-4,6,3,-5,8,-4,0,6,-4,-872,3937,-267,-28,20,12,163248
-3,31,51,10,38,-2,7,5,-6,8,-3,2,7,-3,-878,3940,-264,-26,20,15,163248
-3,28,50,8,37,-1,6,4,-5,7,-4,1,5,-4,-873,3939,-266,-30,21,15,163248
-1,30,49,10,38,-2,6,5,-5,8,-2,0,6,-1,-870,3938,-266,-24,21,15,163248
-1,28,50,10,39,-2,6,6,-5,7,-3,0,5,-2,-870,3936,-270,-26,22,16,163248
0,30,49,9,37,-3,7,6,-4,5,-4,-1,6,-5,-874,3941,-267,-22,20,14,163248
-3,27,49,8,38,-3,5,4,-5,6,-4,1,6,-3,-871,3938,-268,-25,20,16,163248
-2,28,49,9,37,-2,7,3,-4,7,-4,0,7,-5,-869,3940,-272,-32,21,13,163248
-3,27,48,8,35,-1,6,4,-4,7,-4,-1,6,-3,-869,3942,-266,-26,20,12,163249
-2,28,49,9,38,-1,6,4,-3,8,-2,1,6,-3,-874,3941,-266,-26,21,14,163249
-3,29,50,11,37,-3,6,5,-5,9,-2,0,7,-3,-871,3937,-272,-30,19,13,163249
-2,28,49,9,36,-2,6,4,-5,7,-3,0,6,-4,-872,3937,-267,-31,22,12,163249
-2,28,49,8,37,-2,7,5,-5,7,-4,2,8,-4,-868,3938,-270,-29,20,10,163249
-2,27,50,9,37,-4,6,5,-3,7,-4,1,7,-3,-869,3937,-267,-28,18,8,163249
-2,28,49,10,36,-3,6,4,-5,6,-5,-1,6,-5,-879,3942,-268,-33,20,15,163249
-3,27,49,10,37,-2,7,4,-5,7,-2,-1,7,-3,-869,3933,-269,-29,15,17,163249
-4,30,50,11,36,-1,6,5,-5,7,-4,1,6,-4,-870,3935,-269,-36,16,11,163249
-3,27,50,10,37,-2,7,7,-4,8,-5,-1,7,-3,-873,3941,-265,-30,19,17,163249
-3,29,48,8,37,-2,7,3,-6,8,-2,1,5,-3,-875,3943,-266,-26,21,18,163249
-2,29,51,10,38,-1,6,2,-4,8,-2,1,6,-3,-872,3934,-269,-31,18,17,163249
-4,29,49,9,36,-2,6,3,-5,8,-4,1,5,-3,-870,3942,-268,-26,21,18,163249
-3,28,50,10,38,-3,5,3,-3,6,-3,-1,8,-2,-867,3938,-264,-18,23,18,163249
-3,29,49,8,37,-3,6,3,-4,8,-3,1,6,-3,-866,3936,-274,-28,23,16,163249
-2,28,50,9,36,-4,8,4,-4,6,-5,1,7,-5,-863,3940,-268,-22,21,16,163249
-2,28,50,11,36,-3,6,6,-3,8,-4,0,6,-4,-861,3936,-277,-31,20,13,163249
0,31,51,10,39,-2,6,6,-4,8,-4,1,6,-4,-865,3941,-271,-27,23,15,163249
-1,28,51,9,38,-1,7,4,-3,7,-4,1,6,-4,-864,3936,-272,-30,22,17,163249
-3,27,49,11,39,-3,5,6,-3,7,-2,0,6,-4,-866,3940,-271,-27,22,15,163249
-1,29,50,10,38,-2,7,5,-5,8,-3,1,6,-3,-864,3941,-272,-27,23,15,163249
-2,28,49,10,38,-4,6,4,-4,7,-4,2,7,-5,-861,3936,-272,-32,21,14,163250
-2,30,50,10,39,-2,6,5,-3,8,-5,1,6,-4,-863,3938,-269,-30,20,13,163250
0,28,50,11,39,-2,7,5,-4,7,-3,3,6,-3,-863,3940,-271,-28,21,14,163250
-2,30,50,10,38,-3,6,4,-4,8,-3,3,6,-3,-858,3940,-274,-27,17,12,163250
-3,28,50,9,37,-3,6,5,-4,7,-4,1,6,-4,-862,3940,-274,-30,20,12,163250
-3,28,49,9,37,-2,6,5,-4,8,-4,0,7,-2,-863,3944,-272,-27,21,12,163250
-2,30,51,11,39,-3,7,4,-4,8,-5,2,6,-3,-864,3942,-272,-31,22,15,163250
0,29,49,9,37,-3,7,4,-4,8,-4,1,7,-4,-861,3940,-272,-31,21,13,163250
-2,29,50,10,37,-1,8,6,-3,6,-2,1,7,-3,-863,3942,-273,-27,20,15,163250
-3,29,48,10,38,-4,6,5,-4,7,-3,2,6,-3,-865,3947,-275,-29,22,15,163250
-1,32,51,10,38,-3,8,4,-5,9,-3,2,7,-3,-862,3942,-273,-26,20,16,163250
-3,30,49,11,37,-2,7,4,-4,7,-3,1,5,-3,-859,3939,-271,-26,20,18,163250
-3,27,49,10,39,-2,6,6,-3,7,-4,-1,5,-3,-858,3937,-279,-29,17,16,163250
-4,30,49,9,38,-3,5,3,-4,7,-2,-1,6,-5,-864,3945,-270,-27,20,17,163250
-2,26,48,9,38,-3,6,4,-4,7,-3,1,7,-2,-856,3941,-274,-28,23,18,163250
-3,27,47,10,37,-1,6,4,-3,6,-4,0,6,-4,-857,3942,-272,-28,23,16,163250
-1,28,49,11,39,-3,7,4,-3,9,-3,1,5,-4,-857,3940,-274,-24,24,18,163250
-2,28,49,12,37,-4,7,5,-4,7,-4,-1,7,-4,-857,3939,-274,-21,21,18,163250
-3,26,46,9,39,-3,5,4,-3,8,-4,1,7,-4,-852,3937,-278,-29,18,19,163251
-1,29,48,11,38,-4,5,3,-5,9,-3,1,7,-3,-855,3940,-278,-27,21,18,163251
-2,28,49,12,39,-2,5,3,-3,7,-3,-1,6,-4,-847,3936,-283,-32,23,14,163251
-3,27,48,11,39,-3,5,4,-5,8,-3,1,6,-2,-849,3939,-281,-26,21,14,163251
-2,26,46,10,36,-3,7,6,-4,7,-2,1,7,-2,-850,3939,-281,-29,23,16,163251
-2,29,48,11,39,-3,7,4,-3,9,-4,1,7,-4,-854,3946,-278,-25,22,18,163251
-1,27,47,12,38,-3,6,5,-6,7,-3,0,8,-2,-846,3938,-279,-29,23,15,163251
-3,24,46,10,40,-4,7,3,-3,6,-4,0,5,-3,-849,3941,-282,-29,20,13,163251
-2,25,45,12,38,-3,6,5,-4,7,-3,0,6,-5,-850,3944,-280,-28,20,13,163251
-1,27,47,11,37,-4,5,4,-3,8,-4,2,5,-4,-850,3941,-284,-29,20,14,163251
-2,27,47,10,39,-1,6,5,-3,8,-3,1,7,-4,-851,3941,-278,-30,20,12,163251
-4,28,47,12,40,-2,6,5,-4,8,-3,0,6,-4,-851,3941,-279,-29,22,14,163251
-2,29,47,10,38,-4,6,4,-4,6,-5,0,7,-2,-850,3937,-283,-29,20,13,163251
-3,27,47,11,39,-3,8,5,-4,8,-4,0,7,-3,-844,3945,-281,-28,21,11,163251
-2,29,48,13,39,-3,7,4,-4,8,-2,1,6,-4,-849,3938,-284,-30,21,10,163251
-3,25,48,11,39,-2,6,5,-4,7,-5,1,6,-3,-850,3944,-279,-32,21,9,163251
-1,26,47,12,38,-4,8,5,-3,7,-4,1,5,-5,-848,3941,-282,-31,20,9,163251
-1,25,45,11,37,-3,6,4,-4,7,-5,1,5,-5,-853,3941,-280,-32,21,9,163251
-3,26,47,10,38,-3,6,4,-4,8,-3,0,7,-4,-852,3937,-281,-34,19,4,163251
-2,28,48,12,39,-3,7,4,-2,8,-4,2,7,-5,-852,3937,-281,-32,22,8,163251
-2,26,46,11,38,-1,6,3,-3,7,-4,1,5,-3,-854,3939,-281,-34,20,7,163251
-1,25,48,10,39,-3,5,4,-4,6,-4,0,6,-4,-860,3942,-272,-33,21,11,163252
-4,26,47,11,37,-2,6,5,-5,8,-3,1,7,-5,-858,3941,-276,-30,20,13,163252
-2,28,47,10,38,-2,6,4,-4,7,-5,1,6,-3,-857,3942,-273,-26,19,20,163252
-2,27,48,11,37,-2,8,5,-4,7,-2,2,6,-4,-857,3942,-277,-25,21,20,163252
-4,28,48,10,38,-3,6,5,-6,7,-3,1,6,-3,-851,3938,-278,-27,21,17,163252
-2,27,48,11,38,-1,6,5,-5,5,-3,0,7,-4,-849,3941,-278,-28,20,17,163252
-4,25,47,11,36,-3,6,4,-5,7,-4,2,5,-4,-852,3943,-278,-27,20,15,163252
-3,26,48,10,38,-2,6,3,-5,6,-4,1,7,-2,-851,3948,-277,-25,19,18,163252
-4,27,49,11,38,-3,5,4,-4,7,-3,2,5,-4,-848,3946,-278,-29,19,21,163252
-2,27,47,11,38,-3,7,4,-4,8,-4,1,6,-4,-846,3943,-279,-27,18,19,163252
-3,26,46,11,37,-4,5,4,-3,7,-5,0,5,-5,-845,3940,-282,-28,22,18,163252
-4,26,48,11,37,-3,7,3,-4,9,-3,-1,5,-3,-839,3938,-282,-29,21,15,163252
-3,28,46,11,38,-3,7,3,-3,6,-3,-3,5,-3,-845,3945,-282,-29,18,16,163252
-3,28,46,10,37,-2,6,5,-5,9,-4,-1,6,-4,-844,3945,-281,-33,21,12,163252
-3,28,47,11,37,-3,7,4,-3,8,-4,0,6,-4,-845,3942,-283,-27,20,12,163252
-3,29,48,11,39,-3,6,5,-5,8,-5,2,6,-3,-846,3939,-284,-35,20,9,163252
-3,28,48,12,38,-4,7,4,-4,6,-1,-1,6,-3,-845,3947,-277,-27,23,12,163252
-3,26,47,11,40,-3,7,4,-5,7,-4,0,6,-3,-848,3940,-280,-30,20,11,163252
-3,27,47,12,38,-2,6,4,-4,7,-4,0,6,-3,-845,3943,-278,-29,19,11,163252
-3,26,47,13,38,-2,7,5,-5,7,-4,2,8,-3,-847,3944,-281,-31,21,15,163252
-3,25,48,11,39,-2,5,4,-4,7,-2,1,5,-3,-846,3945,-276,-26,22,17,163252
-5,26,47,12,38,-2,6,4,-4,6,-3,2,6,-5,-848,3936,-282,-29,22,16,163253
-1,26,45,12,39,-2,8,5,-4,7,-4,2,6,-3,-842,3943,-280,-31,23,13,163253
-1,26,47,11,39,-3,6,4,-3,6,-3,2,8,-3,-846,3946,-277,-26,20,11,163253
-4,27,47,11,39,-2,6,3,-5,8,-5,1,5,-5,-845,3941,-281,-32,20,13,163253
-2,28,47,12,38,-4,6,4,-3,7,-3,2,8,-2,-845,3943,-283,-32,20,13,163253
-2,26,48,12,39,-3,6,4,-4,7,-2,2,5,-3,-844,3940,-281,-31,21,11,163253
-3,29,48,12,39,-3,7,4,-4,7,-3,2,7,-3,-847,3943,-279,-30,20,13,163253
-2,27,45,10,39,-3,8,4,-5,8,-3,2,7,-4,-843,3942,-278,-29,21,12,163253
-2,27,47,10,38,-2,7,6,-4,6,-4,1,6,-3,-847,3943,-278,-33,21,11,163253
-3,26,47,13,37,-3,5,4,-5,7,-3,-1,8,-3,-844,3938,-282,-32,21,10,163253
-2,29,47,11,38,-2,7,5,-4,6,-5,0,5,-4,-843,3941,-278,-31,23,12,163253
-1,31,47,12,39,-3,6,4,-3,8,-3,1,7,-2,-849,3943,-281,-29,20,14,163253
-2,28,47,11,37,-2,7,5,-5,7,-2,0,7,-3,-847,3944,-276,-28,20,18,163253
-4,28,47,11,38,-3,7,3,-3,7,-3,1,6,-4,-845,3943,-276,-27,22,15,163253
-2,29,47,11,37,-4,7,3,-6,7,-2,2,6,-4,-846,3941,-279,-30,21,15,163253
-3,26,47,11,38,-4,8,4,-5,6,-3,1,7,-2,-843,3942,-278,-27,21,11,163253
-3,28,49,10,39,-2,7,3,-3,7,-4,2,6,-3,-843,3944,-278,-30,22,14,163253
-1,26,47,10,39,-4,7,5,-4,7,-4,0,5,-3,-845,3943,-281,-28,22,15,163253
-2,28,47,11,37,-4,6,4,-4,6,-4,1,6,-3,-845,3943,-280,-31,20,11,163254
-2,26,48,10,39,-2,6,4,-5,7,-3,1,7,-3,-847,3942,-275,-28,20,13,163254
-3,27,45,10,38,-4,5,4,-4,7,-4,1,7,-4,-845,3945,-277,-30,20,13,163254
-3,29,48,10,39,-3,4,3,-5,7,-3,0,4,-4,-844,3944,-276,-29,20,13,163254
-3,25,47,10,37,-4,4,4,-4,6,-3,0,5,-5,-845,3943,-280,-30,21,11,163254
-4,26,47,12,38,-2,6,3,-4,8,-3,2,7,-3,-847,3946,-277,-31,22,9,163254
-3,26,45,12,39,-3,6,4,-3,8,-4,2,7,-4,-844,3939,-279,-30,19,8,163254
-2,28,48,10,36,-2,6,5,-4,6,-3,1,6,-3,-845,3944,-275,-35,22,7,163254
-3,27,45,11,40,-1,8,4,-3,8,-3,1,7,-3,-848,3944,-275,-31,22,7,163254
-2,24,46,10,38,-3,5,5,-5,7,-5,1,5,-4,-852,3940,-276,-36,21,4,163254
-4,27,48,11,38,-3,5,4,-4,7,-6,1,6,-5,-854,3946,-275,-35,22,4,163254
-3,26,47,11,38,-1,7,3,-4,7,-3,3,6,-4,-851,3944,-272,-34,19,2,163254
-2,28,49,10,37,-4,5,5,-3,6,-4,0,5,-3,-863,3945,-269,-28,21,7,163254
-3,28,48,11,39,-3,8,5,-5,8,-4,-1,6,-3,-856,3941,-271,-35,21,10,163254
-4,27,48,11,39,-3,8,4,-3,7,-4,0,7,-3,-857,3938,-270,-32,20,11,163254
-3,26,47,10,39,-3,6,4,-3,8,-4,1,6,-2,-857,3941,-273,-31,22,15,163254
-2,27,47,11,39,-3,5,4,-4,9,-4,1,7,-4,-860,3947,-267,-24,21,16,163254
-2,27,48,11,38,-4,8,4,-2,8,-4,0,5,-2,-851,3934,-278,-29,21,14,163254
-4,29,47,11,40,-2,6,4,-3,8,-2,2,6,-3,-853,3937,-273,-30,22,9,163254
-2,28,48,11,38,-2,6,4,-4,7,-6,2,5,-4,-858,3944,-271,-30,20,8,163254
-4,27,49,11,37,-3,7,4,-3,6,-3,1,7,-4,-855,3935,-275,-32,20,9,163254
-3,27,48,11,37,-3,6,4,-6,6,-4,0,6,-4,-865,3942,-271,-31,18,10,163255
-3,27,48,10,37,-3,4,5,-4,7,-3,1,6,-3,-863,3944,-264,-29,20,11,163255
-3,27,50,11,39,-3,6,5,-2,7,-4,4,7,-3,-862,3937,-274,-32,18,11,163255
-2,28,47,11,38,-1,6,4,-5,6,-3,2,6,-3,-861,3942,-269,-31,19,10,163255
-3,26,46,9,38,-2,5,5,-6,8,-3,1,6,-5,-861,3942,-270,-27,22,10,163255
-4,25,47,10,39,-4,5,4,-4,7,-3,0,6,-3,-869,3938,-276,-32,29,9,163255
-4,28,47,10,38,-3,7,4,-4,7,-5,1,7,-4,-863,3942,-271,-30,23,8,163255
-3,26,46,12,37,-4,7,5,-4,7,-4,1,4,-4,-863,3939,-273,-30,25,7,163255
-2,28,49,11,39,-2,7,3,-5,7,-4,-1,7,-4,-866,3940,-269,-31,23,11,163255
-4,26,47,11,38,-4,7,2,-4,6,-3,0,6,-2,-866,3939,-269,-25,21,12,163255
-4,27,47,12,36,-1,8,4,-3,8,-4,1,7,-3,-871,3940,-272,-32,21,10,163255
-5,25,47,10,37,-3,6,6,-5,3,-4,1,6,-3,-862,3939,-268,-31,22,11,163255
-3,29,50,11,39,-3,7,6,-2,7,-4,1,7,-3,-868,3936,-271,-33,20,11,163255
-4,26,48,11,38,-3,6,5,-5,6,-5,2,7,-3,-865,3941,-271,-29,20,9,163255
-3,27,47,12,38,-3,6,4,-4,6,-4,-1,7,-4,-870,3940,-268,-33,17,10,163255
-3,27,48,10,36,-3,6,4,-5,8,-4,1,6,-3,-870,3939,-269,-30,20,13,163255
-3,26,50,10,38,-4,5,5,-3,8,-3,0,5,-4,-868,3939,-267,-30,20,14,163255
-2,27,48,11,39,-2,8,5,-5,8,-4,-1,6,-4,-871,3945,-262,-27,20,17,163255
-2,26,48,11,38,-3,7,4,-4,8,-5,2,7,-2,-870,3940,-270,-28,23,21,163255
-3,28,49,10,37,-3,7,5,-3,8,-4,1,6,-3,-864,3933,-272,-28,20,21,163255
-3,28,49,8,38,-2,8,4,-5,6,-3,1,7,-4,-865,3939,-269,-26,19,21,163255
-3,28,48,10,38,-3,6,5,-3,7,-3,1,5,-3,-860,3936,-272,-27,26,16,163256
-3,27,48,11,39,-2,7,4,-3,8,-3,0,6,-1,-862,3942,-270,-22,21,21,163256
-2,26,48,10,37,-4,5,4,-5,8,-3,0,6,-5,-861,3938,-272,-24,21,22,163256
-3,27,47,9,38,-4,6,4,-5,6,-3,0,7,-4,-862,3943,-267,-24,20,19,163256
-3,28,46,11,39,-3,7,4,-5,6,-4,1,6,-3,-856,3936,-276,-28,21,20,163256
-3,28,47,10,38,-2,6,4,-4,7,-3,0,8,-4,-855,3943,-273,-23,22,21,163256
-3,29,49,10,38,-1,6,5,-5,7,-4,0,6,-2,-853,3944,-272,-24,23,22,163256
-3,27,46,10,37,-3,7,5,-6,7,-2,2,7,-2,-848,3939,-277,-25,21,17,163256
-3,27,47,10,37,-2,7,5,-4,6,-4,2,6,-4,-850,3940,-283,-29,19,16,163256
-3,29,48,11,39,-3,6,5,-4,7,-3,1,6,-3,-851,3944,-279,-30,20,12,163256
