5,17,10,28,6,-3,2,10,16,3,16,20,10,16,-116,4056,-138,-27,12,-6,163250
4,15,11,29,4,-4,3,9,15,4,16,20,10,16,-120,4057,-138,-23,7,-5,163250
5,16,11,29,6,-2,5,11,17,4,17,21,10,14,-114,4065,-134,-26,12,-9,163250
3,16,8,28,6,-2,3,9,17,3,16,20,10,15,-115,4056,-140,-24,6,-5,163250
4,17,9,28,7,-2,4,8,15,4,16,20,8,14,-121,4060,-140,-23,5,-8,163250
5,16,9,27,7,-3,0,8,16,4,17,22,11,15,-116,4062,-133,-19,8,-4,163250
3,18,8,29,6,-1,1,11,17,6,15,22,9,13,-118,4058,-138,-26,10,-7,163250
4,16,10,27,6,-4,6,10,15,5,17,19,11,15,-121,4060,-134,-26,8,-8,163250
5,14,11,28,5,-2,-2,11,16,5,16,24,9,14,-120,4058,-135,-27,12,-8,163250
4,17,9,28,5,-2,3,10,16,4,17,20,11,14,-121,4060,-136,-26,8,-7,163251
4,13,12,28,3,-2,0,10,18,4,17,24,7,13,-123,4057,-145,-26,9,-8,163251
4,17,8,29,5,-1,4,8,15,4,14,20,11,15,-125,4057,-134,-27,9,-5,163251
3,18,8,28,6,-4,3,10,16,4,16,20,10,14,-124,4051,-138,-31,7,-4,163251
4,19,8,29,6,-1,-2,10,17,5,15,21,9,14,-123,4063,-129,-29,7,-5,163251
2,18,8,29,5,-1,-2,11,18,4,16,21,8,15,-121,4062,-134,-24,9,-6,163251
2,18,9,28,5,-3,-2,12,19,4,16,22,10,15,-122,4059,-132,-21,8,-8,163251
5,19,7,29,6,-3,1,9,17,4,15,19,10,14,-118,4051,-147,-21,-1,11,163251
7,13,13,28,2,-1,0,11,17,6,16,22,9,14,-122,4066,-127,-21,1,-4,163251
2,17,7,28,5,-3,1,9,15,3,16,17,8,15,-126,4057,-129,-23,4,-4,163251
4,18,8,29,6,-2,0,10,18,5,17,20,9,15,-125,4059,-135,-20,5,-4,163251
5,19,7,28,5,-4,-2,11,17,4,17,20,10,15,-127,4059,-134,-23,9,-4,163251
5,14,14,28,3,0,-2,11,17,7,16,21,10,13,-125,4057,-133,-27,12,-4,163251
4,17,9,29,5,-1,-1,11,16,5,15,21,10,14,-126,4059,-132,-28,10,-3,163251
2,16,9,31,5,-1,-2,10,17,3,15,20,9,14,-129,4056,-131,-28,12,-1,163251
3,15,12,28,4,-2,-1,10,18,4,15,22,10,15,-124,4060,-128,-27,8,1,163251
3,16,11,27,5,0,-1,12,18,3,16,23,9,15,-123,4059,-131,-25,11,0,163251
4,17,6,29,7,-5,2,11,16,4,16,20,9,15,-121,4054,-131,-26,12,-1,163251
6,10,15,28,2,0,0,12,17,6,15,24,9,12,-124,4057,-129,-23,10,2,163251
7,8,15,27,1,1,2,13,18,7,15,24,9,12,-123,4057,-127,-24,9,5,163251
6,15,11,28,5,-2,1,11,17,5,15,21,8,14,-115,4061,-126,-28,7,3,163251
5,17,9,29,5,-3,2,10,15,4,15,20,10,16,-119,4063,-125,-24,15,-3,163252
9,11,13,27,4,-3,-1,11,19,5,16,23,9,15,-115,4061,-122,-23,15,-3,163252
5,16,10,28,7,-5,0,10,18,4,16,19,11,16,-119,4067,-125,-21,10,-10,163252
4,17,11,29,5,-2,0,12,17,5,15,22,10,15,-118,4061,-130,-20,3,-11,163252
4,16,9,29,7,-2,2,10,17,5,16,22,10,15,-126,4053,-125,-20,11,-7,163252
5,15,9,28,4,-1,0,12,18,4,17,21,8,14,-122,4059,-134,-20,10,-6,163252
8,9,14,28,3,-1,-2,11,16,6,16,23,9,13,-125,4060,-130,-21,4,-3,163252
4,15,11,28,5,0,-1,10,18,6,17,23,8,15,-121,4062,-127,-20,11,-9,163252
3,16,9,28,4,-1,0,10,17,5,16,21,11,14,-124,4057,-133,-19,5,-10,163252
4,19,7,28,6,-2,0,11,17,5,17,21,8,15,-129,4057,-128,-18,12,-10,163252
4,18,7,28,5,-1,0,10,16,4,16,22,8,14,-134,4057,-137,-24,8,-12,163252
3,17,8,30,4,-1,0,10,19,5,16,21,10,13,-132,4053,-130,-23,10,-5,163252
5,16,11,29,4,-3,-2,12,18,5,16,22,9,14,-129,4053,-134,-26,10,-3,163252
3,16,12,28,3,-2,-1,12,17,7,15,23,7,13,-130,4061,-132,-24,8,-4,163252
3,18,9,28,4,-1,-2,11,18,4,17,23,8,14,-124,4060,-133,-22,5,-4,163252
4,19,8,29,7,-1,3,10,15,4,15,21,10,15,-127,4061,-135,-20,5,-3,163252
3,19,5,27,7,-3,0,10,18,5,15,23,10,16,-129,4062,-136,-26,11,-4,163252
7,12,14,28,3,-2,0,12,17,8,15,23,7,13,-131,4057,-132,-24,10,-3,163252
3,19,7,29,6,-5,-1,11,17,4,17,21,9,14,-128,4058,-135,-25,12,-5,163253
2,17,8,28,6,-3,3,11,15,4,15,20,11,15,-129,4060,-133,-23,12,-6,163253
3,19,9,28,5,-5,4,10,17,6,16,21,9,15,-128,4066,-124,-24,16,-10,163253
4,17,8,29,5,-4,2,9,16,5,15,21,8,16,-127,4057,-132,-23,10,-8,163253
3,17,8,30,6,-4,2,9,16,5,16,20,11,16,-130,4053,-138,-23,10,-6,163253
4,18,9,28,6,-2,3,9,16,5,16,21,9,16,-127,4057,-137,-22,10,-5,163253
5,14,13,28,2,-1,1,11,20,6,16,23,9,16,-128,4059,-144,-21,8,-4,163253
5,17,13,29,4,-1,1,11,18,5,16,24,10,15,-129,4059,-141,-21,9,0,163253
2,18,8,29,4,-3,3,10,17,4,16,20,10,15,-122,4061,-141,-21,5,-1,163253
5,13,15,28,2,1,0,11,20,9,14,24,9,14,-133,4060,-138,-22,12,-6,163253
6,15,15,28,3,-1,1,10,19,7,17,24,9,13,-125,4062,-139,-22,6,-3,163253
4,17,12,28,5,-1,-2,12,18,4,17,23,9,14,-130,4057,-143,-22,6,-3,163253
3,20,7,29,6,-4,2,11,18,3,17,21,11,15,-130,4057,-141,-26,9,-3,163253
4,17,11,29,4,-1,0,11,18,6,16,24,9,14,-128,4058,-142,-26,7,-4,163253
3,19,10,29,6,0,0,11,17,7,16,23,9,14,-128,4063,-137,-24,13,-3,163253
4,16,12,31,6,0,-1,10,18,5,17,23,8,15,-128,4059,-141,-21,8,-5,163253
4,18,8,29,5,-1,1,12,18,5,16,23,11,15,-129,4058,-140,-24,8,-5,163253
3,20,8,29,7,0,0,11,17,4,18,20,10,15,-128,4057,-139,-24,13,-6,163253
3,19,8,28,6,-3,1,9,18,5,18,20,9,14,-131,4057,-144,-26,7,-3,163253
6,12,15,29,2,0,0,11,19,8,16,24,8,14,-130,4062,-139,-23,9,-2,163253
3,19,9,29,5,-1,-1,11,18,5,16,23,9,15,-127,4059,-138,-23,6,-2,163253
5,11,15,31,2,0,2,12,20,8,15,25,10,12,-128,4061,-140,-23,11,-3,163254
2,19,8,30,6,-3,-1,9,18,4,17,21,9,15,-126,4058,-140,-22,9,-2,163254
5,19,8,30,6,-1,1,12,18,6,16,23,8,14,-125,4058,-141,-23,2,2,163254
7,11,15,27,2,1,1,11,20,7,17,24,9,14,-126,4053,-138,-27,7,3,163254
4,14,14,29,3,-2,0,12,18,6,17,24,9,15,-126,4056,-135,-28,9,-2,163254
3,18,10,28,6,-2,1,11,18,5,16,23,11,14,-126,4061,-140,-25,14,0,163254
4,16,12,29,3,2,0,12,19,7,16,25,9,16,-127,4057,-142,-25,10,0,163254
3,20,9,30,6,-3,-1,10,17,6,16,23,9,15,-134,4061,-137,-29,7,3,163254
5,15,11,30,4,-1,-1,11,17,6,17,23,9,15,-127,4058,-134,-33,10,6,163254
1,18,9,29,5,-3,-1,11,18,5,16,24,9,15,-119,4057,-131,-29,14,3,163254
4,17,7,30,5,-1,0,10,17,6,16,23,10,15,-121,4057,-135,-27,9,6,163254
5,12,14,29,2,0,1,11,18,8,15,23,11,12,-113,4062,-131,-26,8,4,163254
5,16,8,30,6,-1,0,10,16,5,16,20,11,16,-115,4062,-135,-29,11,2,163254
6,13,11,30,6,-4,6,10,15,5,15,19,9,16,-115,4067,-129,-24,12,-1,163254
5,15,11,31,4,0,-1,11,18,6,16,22,8,14,-113,4059,-127,-23,8,0,163254
4,15,11,27,6,-6,2,10,15,3,15,21,10,14,-107,4056,-130,-20,5,-3,163254
5,17,9,29,5,-2,0,10,16,6,17,24,10,16,-110,4060,-127,-22,-2,-1,163254
5,17,9,29,6,-4,2,9,17,3,16,21,9,16,-118,4053,-130,-23,13,-2,163254
7,11,13,29,3,0,-1,11,17,5,15,25,9,13,-112,4057,-132,-28,11,1,163255
6,14,10,30,6,-3,6,11,15,6,17,21,11,15,-114,4062,-125,-25,9,0,163255
6,12,10,29,3,-1,0,11,18,6,17,24,9,13,-112,4056,-132,-28,10,1,163255
7,14,11,29,5,-4,5,8,14,4,16,19,11,15,-112,4062,-124,-28,14,-6,163255
5,16,11,30,6,-1,3,10,15,3,17,22,10,15,-109,4067,-127,-21,8,-2,163255
7,14,10,28,5,-1,5,10,16,4,17,21,11,17,-110,4059,-128,-25,7,0,163255
6,11,12,31,3,-3,0,12,16,5,16,24,8,14,-108,4053,-130,-29,5,2,163255
7,13,12,28,6,-2,3,9,15,4,16,21,10,14,-107,4056,-125,-29,9,1,163255
7,15,10,29,5,-3,1,10,15,6,16,22,9,15,-100,4058,-127,-26,4,4,163255
5,14,10,29,6,-1,2,9,17,4,15,20,10,15,-102,4056,-130,-23,5,4,163255
6,15,9,29,5,-2,2,10,15,5,13,21,9,15,-108,4055,-129,-25,2,4,163255
7,12,11,28,5,-2,6,9,15,3,16,20,10,15,-105,4060,-122,-22,4,5,163255
7,14,9,30,4,-2,0,11,16,5,17,22,8,14,-102,4061,-115,-27,7,-8,163255
7,12,11,29,5,-1,5,11,15,5,15,21,9,14,-107,4058,-121,-29,11,-2,163255
6,13,10,30,4,-4,1,9,17,3,16,24,9,13,-101,4060,-120,-32,5,3,163255
7,12,11,28,4,-1,3,8,15,4,16,20,10,15,-95,4058,-117,-30,9,-1,163255
9,10,12,29,4,-1,4,9,15,5,16,20,10,16,-93,4063,-123,-30,9,-8,163255
10,10,12,28,5,-1,5,9,15,5,16,20,11,15,-101,4064,-120,-28,14,-5,163255
7,12,11,29,6,-2,0,11,15,5,16,23,9,13,-93,4061,-119,-30,8,-2,163255
7,13,10,30,5,-4,1,8,16,5,18,22,9,16,-95,4060,-112,-35,6,-7,163255
8,10,14,27,3,-4,5,9,14,6,15,20,11,15,-86,4073,-99,-29,24,-14,163255
9,10,12,29,7,-2,5,9,15,4,16,20,9,15,-99,4067,-109,-26,15,-22,163256
10,10,13,29,4,-6,5,8,15,5,16,19,10,14,-105,4065,-116,-29,13,-21,163256
8,12,11,29,4,-3,5,8,14,5,15,20,9,14,-104,4058,-119,-27,4,-11,163256
6,14,9,30,6,-3,0,10,18,5,17,23,9,14,-112,4056,-107,-21,8,-9,163256
7,13,11,30,5,-3,5,11,15,4,16,21,9,14,-109,4055,-110,-22,10,-12,163256
7,11,12,30,7,-3,5,10,16,5,15,19,12,17,-111,4059,-114,-26,10,-15,163256
7,12,7,30,6,-3,2,10,17,4,15,22,8,13,-114,4057,-113,-27,17,-12,163256
6,15,9,29,5,-4,5,8,16,4,16,21,9,14,-109,4060,-116,-20,11,-12,163256
5,14,8,28,4,-1,-1,10,17,5,17,23,8,15,-115,4057,-120,-18,13,-11,163256
5,15,9,29,5,-2,4,10,17,5,17,18,9,15,-115,4061,-121,-20,5,-11,163256
6,15,9,31,6,-3,1,12,18,5,16,22,9,14,-125,4051,-123,-20,3,-6,163256
9,7,14,29,2,-2,1,11,17,7,16,24,9,13,-121,4057,-121,-20,1,-5,163256
5,17,7,29,4,-2,0,10,16,5,15,22,9,16,-117,4058,-119,-19,5,-3,163256
5,17,7,27,5,-2,-2,11,16,6,16,24,9,14,-118,4056,-123,-20,8,-2,163256
4,17,9,29,7,-2,4,11,16,5,16,21,9,17,-122,4053,-127,-18,2,5,163256
5,15,11,29,6,-3,5,9,16,4,16,21,10,15,-115,4056,-128,-22,5,11,163256
5,16,11,29,6,-2,4,11,16,5,17,21,9,17,-109,4065,-116,-24,10,-5,163256
5,15,10,29,5,-2,0,11,17,5,15,24,9,15,-115,4062,-117,-22,6,4,163256
5,16,9,29,5,-2,-1,11,17,6,15,21,9,15,-118,4062,-123,-19,8,-5,163256
8,8,13,27,2,0,1,11,17,6,17,24,9,14,-113,4059,-118,-28,12,0,163256
7,12,13,27,4,1,0,11,20,7,17,23,9,14,-116,4061,-122,-22,6,-5,163256
7,13,11,29,5,0,0,12,19,6,17,24,10,15,-117,4060,-114,-21,13,-8,163257
5,16,11,29,6,-5,5,10,15,5,16,20,10,16,-112,4059,-127,-23,5,-9,163257
6,15,10,27,7,-4,2,8,17,7,16,23,9,14,-106,4067,-126,-14,10,-17,163257
3,16,8,29,6,-2,3,11,15,4,16,21,10,15,-123,4062,-126,-12,6,-18,163257
4,16,9,30,6,-4,4,10,16,4,14,21,11,14,-121,4059,-128,-13,11,-17,163257
4,14,8,29,3,-2,-1,10,18,4,17,24,10,13,-129,4056,-136,-14,6,-14,163257
4,18,6,29,6,-4,4,11,15,4,15,21,10,15,-132,4053,-140,-16,8,-13,163257
